"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PE","scn_condition","exp"
"1077","0.5",141,0,"Incorrect","ImmediateRec",4,0.654036567930641,"Flat","Experiment1"
"1079","0.5",143,0,"Incorrect","ImmediateRec",4,0.896074535153784,"Flat","Experiment1"
"1083","0.9",147,0,"Incorrect","ImmediateRec",4,0.92706757850941,"Strong","Experiment1"
"1085","0.5",149,1,"Incorrect","ImmediateRec",4,0.838654207119282,"Flat","Experiment1"
"1087","0.9",151,1,"Incorrect","ImmediateRec",4,0.960561769766663,"Strong","Experiment1"
"1090","0.1",154,1,"Correct","ImmediateRec",4,0.279873114520107,"Strong","Experiment1"
"1094","0.1",158,1,"Correct","ImmediateRec",4,0.109736974293842,"Strong","Experiment1"
"1100","0.5",164,1,"Correct","ImmediateRec",4,0.65366344323726,"Flat","Experiment1"
"1101","0.5",165,1,"Incorrect","ImmediateRec",4,0.637783917581508,"Flat","Experiment1"
"1105","0.9",169,1,"Incorrect","ImmediateRec",4,0.867969726715548,"Strong","Experiment1"
"1109","0.5",173,0,"Incorrect","ImmediateRec",4,0.904364937766274,"Flat","Experiment1"
"1113","0.5",177,0,"Incorrect","ImmediateRec",4,0.619939909741725,"Flat","Experiment1"
"1115","0.1",179,0,"Correct","ImmediateRec",4,0.0347285817592464,"Strong","Experiment1"
"1117","0.5",181,1,"Incorrect","ImmediateRec",4,0.773585192702881,"Flat","Experiment1"
"1122","0.1",186,1,"Correct","ImmediateRec",4,0.171277547707191,"Strong","Experiment1"
"1123","0.9",187,0,"Incorrect","ImmediateRec",4,0.627375829165194,"Strong","Experiment1"
"1124","0.9",188,1,"Incorrect","ImmediateRec",4,0.983659565501945,"Strong","Experiment1"
"1128","0.9",192,1,"Incorrect","ImmediateRec",4,0.894250874012813,"Strong","Experiment1"
"1133","0.5",197,1,"Incorrect","ImmediateRec",4,0.764522042328157,"Flat","Experiment1"
"1134","0.1",198,1,"Incorrect","ImmediateRec",4,0.399206130719345,"Strong","Experiment1"
"1135","0.9",199,0,"Incorrect","ImmediateRec",4,0.671468292312305,"Strong","Experiment1"
"1139","0.1",203,1,"Correct","ImmediateRec",4,0.251202075755868,"Strong","Experiment1"
"1140","0.5",204,1,"Incorrect","ImmediateRec",4,0.652800644894107,"Flat","Experiment1"
"1141","0.9",205,0,"Incorrect","ImmediateRec",4,0.999610146060401,"Strong","Experiment1"
"1145","0.1",209,0,"Correct","ImmediateRec",4,0.285358881532606,"Strong","Experiment1"
"1146","0.1",210,0,"Correct","ImmediateRec",4,0.331488696145068,"Strong","Experiment1"
"1152","0.5",216,1,"Correct","ImmediateRec",4,0.761640136580103,"Flat","Experiment1"
"1160","0.1",224,0,"Correct","ImmediateRec",4,0.135099172269819,"Strong","Experiment1"
"1162","0.1",226,1,"Correct","ImmediateRec",4,0.153942346147278,"Strong","Experiment1"
"1171","0.1",235,0,"Correct","ImmediateRec",4,0.0920655977053986,"Strong","Experiment1"
"1172","0.5",236,0,"Incorrect","ImmediateRec",4,0.579229499115622,"Flat","Experiment1"
"1175","0.5",239,1,"Correct","ImmediateRec",4,0.693522439107689,"Flat","Experiment1"
"1178","0.5",242,1,"Correct","ImmediateRec",4,0.478159750271969,"Flat","Experiment1"
"1193","0.5",257,1,"Incorrect","ImmediateRec",4,0.740600993716935,"Flat","Experiment1"
"1206","0.1",270,0,"Correct","ImmediateRec",4,0.0235929295870096,"Strong","Experiment1"
"1214","0.9",278,1,"Incorrect","ImmediateRec",4,0.875550062874431,"Strong","Experiment1"
"1227","0.5",291,1,"Incorrect","ImmediateRec",4,0.741570556974613,"Flat","Experiment1"
"1233","0.9",297,0,"Incorrect","ImmediateRec",4,0.855243637328751,"Strong","Experiment1"
"1236","0.9",300,1,"Incorrect","ImmediateRec",4,0.871257708834486,"Strong","Experiment1"
"1238","0.1",302,0,"Correct","ImmediateRec",4,0.337439558286315,"Strong","Experiment1"
"1240","0.5",304,1,"Incorrect","ImmediateRec",4,0.701722876802465,"Flat","Experiment1"
"1243","0.5",307,1,"Correct","ImmediateRec",4,0.688793987299315,"Flat","Experiment1"
"1247","0.1",311,1,"Correct","ImmediateRec",4,0.257130088523632,"Strong","Experiment1"
"1253","0.1",5,0,"Correct","ImmediateRec",6,0.525882812201588,"Strong","Experiment1"
"1254","0.9",6,1,"Incorrect","ImmediateRec",6,0.744856434984521,"Strong","Experiment1"
"1258","0.9",10,1,"Incorrect","ImmediateRec",6,0.749541155753936,"Strong","Experiment1"
"1259","0.9",11,0,"Incorrect","ImmediateRec",6,0.736014256545204,"Strong","Experiment1"
"1269","0.9",21,0,"Incorrect","ImmediateRec",6,0.767717472073565,"Strong","Experiment1"
"1272","0.1",24,0,"Correct","ImmediateRec",6,0.497462517506594,"Strong","Experiment1"
"1274","0.5",26,1,"Incorrect","ImmediateRec",6,0.664038735752448,"Flat","Experiment1"
"1279","0.9",31,1,"Incorrect","ImmediateRec",6,0.758863420797321,"Strong","Experiment1"
"1280","0.5",32,1,"Correct","ImmediateRec",6,0.658184890338069,"Flat","Experiment1"
"1287","0.5",39,1,"Correct","ImmediateRec",6,0.68663353820982,"Flat","Experiment1"
"1288","0.9",40,0,"Incorrect","ImmediateRec",6,0.772432656754294,"Strong","Experiment1"
"1290","0.9",42,0,"Incorrect","ImmediateRec",6,0.766949558044091,"Strong","Experiment1"
"1291","0.5",43,1,"Incorrect","ImmediateRec",6,0.687222860170352,"Flat","Experiment1"
"1292","0.9",44,1,"Incorrect","ImmediateRec",6,0.758717564839316,"Strong","Experiment1"
"1295","0.5",47,1,"Incorrect","ImmediateRec",6,0.680689095427967,"Flat","Experiment1"
"1297","0.5",49,1,"Correct","ImmediateRec",6,0.670708319036393,"Flat","Experiment1"
"1299","0.5",51,1,"Incorrect","ImmediateRec",6,0.67115607975034,"Flat","Experiment1"
"1300","0.5",52,0,"Correct","ImmediateRec",6,0.674459045252959,"Flat","Experiment1"
"1302","0.5",54,1,"Incorrect","ImmediateRec",6,0.665196993575058,"Flat","Experiment1"
"1305","0.1",57,1,"Correct","ImmediateRec",6,0.447042884173662,"Strong","Experiment1"
"1310","0.1",62,1,"Correct","ImmediateRec",6,0.431052999617187,"Strong","Experiment1"
"1314","0.5",66,0,"Incorrect","ImmediateRec",6,0.686035524138362,"Flat","Experiment1"
"1315","0.9",67,1,"Incorrect","ImmediateRec",6,0.770454319634896,"Strong","Experiment1"
"1319","0.5",71,1,"Incorrect","ImmediateRec",6,0.692288833468116,"Flat","Experiment1"
"1333","0.1",85,0,"Correct","ImmediateRec",6,0.46414517538147,"Strong","Experiment1"
"1334","0.5",86,0,"Incorrect","ImmediateRec",6,0.659451052722916,"Flat","Experiment1"
"1340","0.9",92,1,"Incorrect","ImmediateRec",6,0.826607627559764,"Strong","Experiment1"
"1343","0.5",95,1,"Incorrect","ImmediateRec",6,0.664500233952697,"Flat","Experiment1"
"1344","0.9",96,1,"Incorrect","ImmediateRec",6,0.813405819994297,"Strong","Experiment1"
"1355","0.5",107,1,"Incorrect","ImmediateRec",6,0.669694745954333,"Flat","Experiment1"
"1356","0.5",108,0,"Incorrect","ImmediateRec",6,0.674951723963836,"Flat","Experiment1"
"1361","0.9",113,1,"Incorrect","ImmediateRec",6,0.81624438805528,"Strong","Experiment1"
"1364","0.1",116,1,"Correct","ImmediateRec",6,0.408591228248058,"Strong","Experiment1"
"1369","0.5",121,1,"Incorrect","ImmediateRec",6,0.680041313592582,"Flat","Experiment1"
"1370","0.9",122,1,"Incorrect","ImmediateRec",6,0.819539457625799,"Strong","Experiment1"
"1376","0.1",128,0,"Correct","ImmediateRec",6,0.390430536545992,"Strong","Experiment1"
"1377","0.1",129,0,"Correct","ImmediateRec",6,0.379708477314548,"Strong","Experiment1"
"1378","0.1",130,1,"Correct","ImmediateRec",6,0.383384473130626,"Strong","Experiment1"
"1379","0.5",131,0,"Incorrect","ImmediateRec",6,0.679418898095786,"Flat","Experiment1"
"1381","0.1",133,0,"Correct","ImmediateRec",6,0.385559827408779,"Strong","Experiment1"
"1385","0.5",137,1,"Incorrect","ImmediateRec",6,0.673764419286526,"Flat","Experiment1"
"1389","0.5",141,1,"Correct","ImmediateRec",6,0.673164266423344,"Flat","Experiment1"
"1391","0.5",143,1,"Incorrect","ImmediateRec",6,0.699466085273622,"Flat","Experiment1"
"1395","0.9",147,1,"Incorrect","ImmediateRec",6,0.83118227994103,"Strong","Experiment1"
"1397","0.5",149,1,"Incorrect","ImmediateRec",6,0.691680279009475,"Flat","Experiment1"
"1399","0.9",151,1,"Incorrect","ImmediateRec",6,0.831220953880403,"Strong","Experiment1"
"1402","0.1",154,1,"Correct","ImmediateRec",6,0.371078248667666,"Strong","Experiment1"
"1406","0.1",158,1,"Correct","ImmediateRec",6,0.358471594554542,"Strong","Experiment1"
"1412","0.5",164,1,"Incorrect","ImmediateRec",6,0.653945199139012,"Flat","Experiment1"
"1413","0.5",165,0,"Incorrect","ImmediateRec",6,0.667712037703702,"Flat","Experiment1"
"1417","0.9",169,1,"Incorrect","ImmediateRec",6,0.825955526137928,"Strong","Experiment1"
"1421","0.5",173,1,"Incorrect","ImmediateRec",6,0.699620232872721,"Flat","Experiment1"
"1425","0.5",177,1,"Incorrect","ImmediateRec",6,0.648601713846404,"Flat","Experiment1"
"1427","0.1",179,1,"Correct","ImmediateRec",6,0.321365464416433,"Strong","Experiment1"
"1429","0.5",181,1,"Incorrect","ImmediateRec",6,0.701537205726143,"Flat","Experiment1"
"1434","0.1",186,0,"Correct","ImmediateRec",6,0.343750925543837,"Strong","Experiment1"
"1435","0.9",187,1,"Incorrect","ImmediateRec",6,0.802448657212723,"Strong","Experiment1"
"1436","0.9",188,1,"Incorrect","ImmediateRec",6,0.836090100406207,"Strong","Experiment1"
"1440","0.9",192,0,"Incorrect","ImmediateRec",6,0.830518538419999,"Strong","Experiment1"
"1445","0.5",197,0,"Correct","ImmediateRec",6,0.674016633836003,"Flat","Experiment1"
"1446","0.1",198,1,"Correct","ImmediateRec",6,0.359268378440653,"Strong","Experiment1"
"1447","0.9",199,1,"Incorrect","ImmediateRec",6,0.79555096564559,"Strong","Experiment1"
"1451","0.1",203,1,"Correct","ImmediateRec",6,0.345086502550645,"Strong","Experiment1"
"1452","0.5",204,0,"Incorrect","ImmediateRec",6,0.68014297320474,"Flat","Experiment1"
"1453","0.9",205,1,"Incorrect","ImmediateRec",6,0.867221071989232,"Strong","Experiment1"
"1457","0.1",209,0,"Correct","ImmediateRec",6,0.344459632889763,"Strong","Experiment1"
"1458","0.1",210,1,"Correct","ImmediateRec",6,0.334203019330648,"Strong","Experiment1"
"1464","0.5",216,0,"Incorrect","ImmediateRec",6,0.670360424522538,"Flat","Experiment1"
"1472","0.1",224,1,"Correct","ImmediateRec",6,0.314233312357881,"Strong","Experiment1"
"1474","0.1",226,1,"Correct","ImmediateRec",6,0.310722955888719,"Strong","Experiment1"
"1483","0.1",235,1,"Correct","ImmediateRec",6,0.30299377680932,"Strong","Experiment1"
"1484","0.5",236,0,"Incorrect","ImmediateRec",6,0.681958021522272,"Flat","Experiment1"
"1487","0.5",239,0,"Incorrect","ImmediateRec",6,0.664429797440755,"Flat","Experiment1"
"1490","0.5",242,1,"Incorrect","ImmediateRec",6,0.669650788822769,"Flat","Experiment1"
"1505","0.5",257,0,"Incorrect","ImmediateRec",6,0.685527770761934,"Flat","Experiment1"
"1518","0.1",270,1,"Correct","ImmediateRec",6,0.271842896195862,"Strong","Experiment1"
"1526","0.9",278,0,"Incorrect","ImmediateRec",6,0.875655233079403,"Strong","Experiment1"
"1539","0.5",291,1,"Incorrect","ImmediateRec",6,0.674137971265244,"Flat","Experiment1"
"1545","0.9",297,1,"Incorrect","ImmediateRec",6,0.865719687516719,"Strong","Experiment1"
"1548","0.9",300,0,"Incorrect","ImmediateRec",6,0.869698701327347,"Strong","Experiment1"
"1550","0.1",302,1,"Correct","ImmediateRec",6,0.298285297600891,"Strong","Experiment1"
"1552","0.5",304,0,"Correct","ImmediateRec",6,0.682810082119021,"Flat","Experiment1"
"1555","0.5",307,1,"Incorrect","ImmediateRec",6,0.672904349751974,"Flat","Experiment1"
"1559","0.1",311,1,"Correct","ImmediateRec",6,0.283625078689071,"Strong","Experiment1"
"1877","0.1",5,1,"Correct","ImmediateRec",8,0.225058385110555,"Strong","Experiment1"
"1878","0.9",6,0,"Incorrect","ImmediateRec",8,0.888097502683865,"Strong","Experiment1"
"1882","0.9",10,1,"Incorrect","ImmediateRec",8,0.88804670636314,"Strong","Experiment1"
"1883","0.9",11,1,"Incorrect","ImmediateRec",8,0.788865766759458,"Strong","Experiment1"
"1893","0.9",21,1,"Incorrect","ImmediateRec",8,0.951772234766018,"Strong","Experiment1"
"1896","0.1",24,1,"Correct","ImmediateRec",8,0.271696687164207,"Strong","Experiment1"
"1898","0.5",26,1,"Correct","ImmediateRec",8,0.643707031427281,"Flat","Experiment1"
"1903","0.9",31,1,"Incorrect","ImmediateRec",8,0.898735114103458,"Strong","Experiment1"
"1904","0.5",32,0,"Incorrect","ImmediateRec",8,0.611109400991099,"Flat","Experiment1"
"1911","0.5",39,1,"Incorrect","ImmediateRec",8,0.755015245081556,"Flat","Experiment1"
"1912","0.9",40,0,"Incorrect","ImmediateRec",8,0.92504145240648,"Strong","Experiment1"
"1914","0.9",42,0,"Incorrect","ImmediateRec",8,0.891681397270806,"Strong","Experiment1"
"1915","0.5",43,1,"Incorrect","ImmediateRec",8,0.768043790127986,"Flat","Experiment1"
"1916","0.9",44,0,"Incorrect","ImmediateRec",8,0.858655916605797,"Strong","Experiment1"
"1919","0.5",47,1,"Incorrect","ImmediateRec",8,0.71775130162655,"Flat","Experiment1"
"1921","0.5",49,1,"Incorrect","ImmediateRec",8,0.70002417773665,"Flat","Experiment1"
"1923","0.5",51,1,"Incorrect","ImmediateRec",8,0.715344025474075,"Flat","Experiment1"
"1924","0.5",52,1,"Correct","ImmediateRec",8,0.688628199931449,"Flat","Experiment1"
"1926","0.5",54,1,"Incorrect","ImmediateRec",8,0.676165672117987,"Flat","Experiment1"
"1929","0.1",57,1,"Correct","ImmediateRec",8,0.138411302678427,"Strong","Experiment1"
"1934","0.1",62,0,"Correct","ImmediateRec",8,0.109221002992764,"Strong","Experiment1"
"1938","0.5",66,1,"Incorrect","ImmediateRec",8,0.745959802545157,"Flat","Experiment1"
"1939","0.9",67,1,"Incorrect","ImmediateRec",8,0.870540136023772,"Strong","Experiment1"
"1943","0.5",71,1,"Incorrect","ImmediateRec",8,0.782376213831609,"Flat","Experiment1"
"1957","0.1",85,1,"Correct","ImmediateRec",8,0.306168632172359,"Strong","Experiment1"
"1958","0.5",86,1,"Incorrect","ImmediateRec",8,0.645249851181754,"Flat","Experiment1"
"1964","0.9",92,0,"Incorrect","ImmediateRec",8,0.932275047254993,"Strong","Experiment1"
"1967","0.5",95,1,"Incorrect","ImmediateRec",8,0.662117236099287,"Flat","Experiment1"
"1968","0.9",96,1,"Incorrect","ImmediateRec",8,0.980238865589692,"Strong","Experiment1"
"1979","0.5",107,1,"Incorrect","ImmediateRec",8,0.683443589152719,"Flat","Experiment1"
"1980","0.5",108,1,"Incorrect","ImmediateRec",8,0.686947690678084,"Flat","Experiment1"
"1985","0.9",113,0,"Incorrect","ImmediateRec",8,0.928512779559769,"Strong","Experiment1"
"1988","0.1",116,1,"Correct","ImmediateRec",8,0.133638566692487,"Strong","Experiment1"
"1993","0.5",121,1,"Correct","ImmediateRec",8,0.716656527904657,"Flat","Experiment1"
"1994","0.9",122,1,"Incorrect","ImmediateRec",8,0.973198563215882,"Strong","Experiment1"
"2000","0.1",128,1,"Correct","ImmediateRec",8,0.162051741233056,"Strong","Experiment1"
"2001","0.1",129,1,"Correct","ImmediateRec",8,0.224839905499033,"Strong","Experiment1"
"2002","0.1",130,1,"Correct","ImmediateRec",8,0.143953094118278,"Strong","Experiment1"
"2003","0.5",131,0,"Incorrect","ImmediateRec",8,0.698070182128042,"Flat","Experiment1"
"2005","0.1",133,0,"Correct","ImmediateRec",8,0.230474220700373,"Strong","Experiment1"
"2009","0.5",137,1,"Correct","ImmediateRec",8,0.677201373893236,"Flat","Experiment1"
"2013","0.5",141,1,"Incorrect","ImmediateRec",8,0.662534801955765,"Flat","Experiment1"
"2015","0.5",143,1,"Incorrect","ImmediateRec",8,0.834939206202389,"Flat","Experiment1"
"2019","0.9",147,0,"Incorrect","ImmediateRec",8,0.915561211344717,"Strong","Experiment1"
"2021","0.5",149,1,"Incorrect","ImmediateRec",8,0.785225638594812,"Flat","Experiment1"
"2023","0.9",151,1,"Incorrect","ImmediateRec",8,0.94746439966004,"Strong","Experiment1"
"2026","0.1",154,1,"Correct","ImmediateRec",8,0.251689068947759,"Strong","Experiment1"
"2030","0.1",158,0,"Correct","ImmediateRec",8,0.143513105998915,"Strong","Experiment1"
"2036","0.5",164,1,"Correct","ImmediateRec",8,0.6379259747284,"Flat","Experiment1"
"2037","0.5",165,1,"Incorrect","ImmediateRec",8,0.646067128271884,"Flat","Experiment1"
"2041","0.9",169,1,"Incorrect","ImmediateRec",8,0.86913329437757,"Strong","Experiment1"
"2045","0.5",173,0,"Incorrect","ImmediateRec",8,0.840317486824292,"Flat","Experiment1"
"2049","0.5",177,1,"Correct","ImmediateRec",8,0.6150747280364,"Flat","Experiment1"
"2051","0.1",179,1,"Correct","ImmediateRec",8,0.0705172514975331,"Strong","Experiment1"
"2053","0.5",181,1,"Incorrect","ImmediateRec",8,0.773864427667367,"Flat","Experiment1"
"2058","0.1",186,1,"Correct","ImmediateRec",8,0.188146797541458,"Strong","Experiment1"
"2059","0.9",187,0,"Incorrect","ImmediateRec",8,0.719985847488569,"Strong","Experiment1"
"2060","0.9",188,0,"Incorrect","ImmediateRec",8,0.965141402471316,"Strong","Experiment1"
"2064","0.9",192,0,"Incorrect","ImmediateRec",8,0.90000619288646,"Strong","Experiment1"
"2069","0.5",197,0,"Incorrect","ImmediateRec",8,0.71603925724164,"Flat","Experiment1"
"2070","0.1",198,1,"Correct","ImmediateRec",8,0.328460329652071,"Strong","Experiment1"
"2071","0.9",199,1,"Incorrect","ImmediateRec",8,0.715586702506891,"Strong","Experiment1"
"2075","0.1",203,0,"Correct","ImmediateRec",8,0.259972992530215,"Strong","Experiment1"
"2076","0.5",204,0,"Incorrect","ImmediateRec",8,0.688251679414313,"Flat","Experiment1"
"2077","0.9",205,1,"Incorrect","ImmediateRec",8,0.99592889536122,"Strong","Experiment1"
"2081","0.1",209,0,"Correct","ImmediateRec",8,0.281445280930591,"Strong","Experiment1"
"2082","0.1",210,1,"Correct","ImmediateRec",8,0.273785834846834,"Strong","Experiment1"
"2088","0.5",216,1,"Correct","ImmediateRec",8,0.713016227608793,"Flat","Experiment1"
"2096","0.1",224,0,"Correct","ImmediateRec",8,0.151239512722884,"Strong","Experiment1"
"2098","0.1",226,0,"Correct","ImmediateRec",8,0.170482648419306,"Strong","Experiment1"
"2107","0.1",235,1,"Correct","ImmediateRec",8,0.119343803230492,"Strong","Experiment1"
"2108","0.5",236,1,"Incorrect","ImmediateRec",8,0.641669813075187,"Flat","Experiment1"
"2111","0.5",239,1,"Correct","ImmediateRec",8,0.674328795990888,"Flat","Experiment1"
"2114","0.5",242,1,"Incorrect","ImmediateRec",8,0.570005322322499,"Flat","Experiment1"
"2129","0.5",257,0,"Incorrect","ImmediateRec",8,0.727590796256265,"Flat","Experiment1"
"2142","0.1",270,1,"Correct","ImmediateRec",8,0.0603627336108743,"Strong","Experiment1"
"2150","0.9",278,1,"Incorrect","ImmediateRec",8,0.89819067525903,"Strong","Experiment1"
"2163","0.5",291,1,"Incorrect","ImmediateRec",8,0.710232343423252,"Flat","Experiment1"
"2169","0.9",297,0,"Incorrect","ImmediateRec",8,0.867758682871401,"Strong","Experiment1"
"2172","0.9",300,1,"Incorrect","ImmediateRec",8,0.874140690033631,"Strong","Experiment1"
"2174","0.1",302,0,"Correct","ImmediateRec",8,0.321173136831293,"Strong","Experiment1"
"2176","0.5",304,1,"Incorrect","ImmediateRec",8,0.698586805602477,"Flat","Experiment1"
"2179","0.5",307,0,"Incorrect","ImmediateRec",8,0.679882708247769,"Flat","Experiment1"
"2183","0.1",311,0,"Correct","ImmediateRec",8,0.237453992951449,"Strong","Experiment1"
"2189","0.1",5,1,"Correct","ImmediateRec",9,0.583557697453442,"Strong","Experiment1"
"2190","0.9",6,1,"Incorrect","ImmediateRec",9,0.715096778704132,"Strong","Experiment1"
"2194","0.9",10,1,"Incorrect","ImmediateRec",9,0.718025276913846,"Strong","Experiment1"
"2195","0.9",11,1,"Correct","ImmediateRec",9,0.710784246567532,"Strong","Experiment1"
"2205","0.9",21,1,"Incorrect","ImmediateRec",9,0.729381451897863,"Strong","Experiment1"
"2208","0.1",24,0,"Incorrect","ImmediateRec",9,0.563259401285922,"Strong","Experiment1"
"2210","0.5",26,0,"Correct","ImmediateRec",9,0.666541903999197,"Flat","Experiment1"
"2215","0.9",31,0,"Incorrect","ImmediateRec",9,0.724974704762595,"Strong","Experiment1"
"2216","0.5",32,1,"Incorrect","ImmediateRec",9,0.663245595511632,"Flat","Experiment1"
"2223","0.5",39,1,"Incorrect","ImmediateRec",9,0.679500948445068,"Flat","Experiment1"
"2224","0.9",40,1,"Incorrect","ImmediateRec",9,0.733512605603802,"Strong","Experiment1"
"2226","0.9",42,1,"Incorrect","ImmediateRec",9,0.730351184463194,"Strong","Experiment1"
"2227","0.5",43,1,"Correct","ImmediateRec",9,0.679693322356401,"Flat","Experiment1"
"2228","0.9",44,1,"Incorrect","ImmediateRec",9,0.726119528291589,"Strong","Experiment1"
"2231","0.5",47,1,"Incorrect","ImmediateRec",9,0.676138160323921,"Flat","Experiment1"
"2233","0.5",49,1,"Incorrect","ImmediateRec",9,0.670100119533274,"Flat","Experiment1"
